"ISO","UN code","Name",1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"CHE",756,"SWITZERLAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.500000,341.600000,389,421.600000,396.100000,0,0,0,250.800000,0,319.800000,0,319.800000,352.300000,217.900000,181.800000,210.800000,203.500000,341.600000,472.500000,505.200000,483.400000,534.400000,650.700000,683,781.400000,897.400000,1047,1178,1239,1079,1327,1501,1781,1843,1770,2137,1995,2137,2065,2137,2242,2370,2579,2821,2842,2590,1856,1747,1796,1821,1936,2091,2136,2016,2011,2054,2089,2153,2264,2432,2676,2550,2222,2083,1890,2085,1966,1770,1588,1588,1587,1705,1737,1671,1634,1732,1825,1831,1863,1834,1825,1932,1902,1786,1811,1858,1695,1748,1739,1718,1712,1659,1711,1667,1667,1667
"SYR",760,"SYRIAN ARAB REPUBLIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.634000,10.900000,14.540000,10.900000,14.540000,29.070000,61.780000,61.780000,58.150000,21.810000,21.810000,54.510000,36.340000,18.170000,18.170000,21.810000,25.440000,25.440000,29.070000,33,32.710000,76.320000,109,124.400000,130.800000,159.900000,156.300000,192.600000,222.100000,239.900000,265.300000,301.300000,338,312.500000,334.400000,305.300000,298,454.300000,461.600000,476.400000,450.700000,498.100000,417.700000,476.100000,490.600000,547.600000,687.700000,704.600000,905,975.400000,1131,1266,1764,2078,2081,2031,1867,1605,1683,1680,1674,1763,2136,2128,2103,2113,2264,2147,2384,2142,2288,2114,2154,2099,2048,2072,2160,2239,2154,2487,2063,2458,1610,747.200000,747.200000,989.500000,856.200000,724.200000,834,981.900000,1357,1212,1212,1212
"TWN",158,"TAIWAN",,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.400000,112.700000,152.600000,119.900000,0,0,94.490000,116.200000,145.300000,163.700000,192.600000,221.800000,258,265.200000,290.700000,290.700000,298,501.300000,527,585.100000,745,923.100000,1108,1163,1207,1538,1723,1974,2021,2126,2493,2899,3011,3047,3355,4324,5104,5658,5871,6937,7073,6626,7304,7019,7108,7299,7720,8516,8890,9093,9535,10330,11680,11130,10930,10610,10640,9975,9262,8824,9086,9774,9313,9546,9977,9812,9484,8504,7865,8105,8512,7996,8030,7088,6313,5395,5357,5378,5508,5673,5820,5457,4982,4982
"TJK",762,"TAJIKISTAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.642000,4.505000,5.828000,6.238000,6.576000,5.157000,6.727000,8.544000,11.190000,10.440000,10.900000,10.900000,11.120000,11.130000,,,,3.475000,6.562000,9.287000,12.790000,15.520000,20.410000,24.110000,27.460000,31.120000,37.080000,43.960000,48.660000,56.640000,65.380000,76.230000,89.580000,100.200000,113.100000,120.500000,128.500000,143.400000,158.700000,168.300000,174,178.800000,189.900000,210.900000,230.600000,254.100000,280,310.500000,326,343.400000,353,351.400000,366.500000,384.900000,386.200000,412.400000,431.200000,445.700000,472.600000,492.700000,512.500000,528.100000,527.100000,500.400000,220.800000,129.200000,88.030000,38.530000,24.350000,17.980000,8.744000,16.400000,27.070000,34.040000,44.060000,82.150000,95.640000,125,139.100000,154.700000,94.060000,96.330000,142.400000,147.900000,124.200000,189.600000,568.100000,700.500000,988.500000,1542,1899,2076,2096,2114,2150,2150,2150
"THA",764,"THAILAND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.070000,25.440000,21.810000,25.440000,25.440000,29.070000,36.340000,39.980000,47.250000,58.150000,58.150000,,32.710000,14.540000,,,29.070000,39.980000,61.780000,83.910000,152.600000,123.200000,141.700000,189.300000,189,196,200.100000,225.300000,250.800000,261.700000,399.800000,476.100000,490.600000,523.100000,617.500000,734.100000,857.400000,1170,1188,1297,1355,1622,1756,1830,1830,2024,2282,2238,2276,2275,2627,2727,2948,3288,3106,3049,3729,4281,5483,6468,5995,8232,12060,13360,15340,17350,19340,13280,16080,15300,17470,19740,17490,18260,20240,21230,22010,19440,18680,18490,18210,18750,18910,19720,20020,23050,22390,22470,22300,21930,21150,21000,19250,19760
"TLS",626,"TIMOR-LESTE (FORMERLY EAST TIMOR)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGO",768,"TOGO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.200000,67.220000,79.030000,0,0,0,0,0,226.500000,222.800000,224.300000,194.900000,207.300000,252.300000,313,342.400000,358.900000,383,402.400000,401.300000,371,380,317.800000,398,411.500000,102.200000,374,615.700000,320.100000,396.800000,490.700000,742.200000,747.300000,783.600000,679.800000,604.400000,471.200000,546.100000,551.200000,624.300000,607.100000,473.700000,435.400000,814.100000,819.700000,763.900000,619.500000,920.100000,864.300000,920.100000,948,948,948
"TON",776,"TONGA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTO",780,"TRINIDAD AND TOBAGO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.900000,61.870000,68.960000,65.320000,72.610000,87.220000,87.350000,47.250000,79.950000,79.950000,87.220000,94.420000,105.400000,94.490000,105.400000,119.900000,134.500000,127.200000,141.700000,123.600000,119.900000,127.200000,115.200000,103.500000,106,101.500000,86.620000,65.220000,88.360000,178.300000,183.200000,148.300000,143.600000,142.100000,156.600000,164.400000,186.300000,205.300000,203,221.300000,243.100000,231.900000,254.700000,268.100000,281.900000,279.600000,300.400000,278.200000,293.200000,297.700000,294.900000,259.900000,339.800000,343.100000,358.400000,322.600000,291.500000,302.700000,237.300000,287.300000,298.600000,299.600000,257.200000,239,236.500000,241.900000,225.500000,257.900000,252.200000,252.200000,252.200000
"TUN",788,"TUNISIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.170000,18.170000,18.170000,25.440000,29.070000,32.710000,29.440000,31.010000,29.070000,29.070000,11.740000,29.070000,29.070000,41.120000,58.150000,79.950000,83.590000,83.590000,90.860000,101.800000,112.700000,142.100000,189,178.100000,199.900000,170.400000,217.600000,200.300000,163.500000,178.400000,178.100000,225.300000,225.700000,236.200000,232.600000,250.500000,297.700000,269.200000,296.800000,330.600000,284.900000,302.100000,358.200000,285.500000,352.300000,557.100000,896.400000,1184,1381,1246,2046,2040,2298,2295,2674,2591,2676,2762,2810,2745,2963,3006,2908,2960,2890,2889,2602,2837,2825,2857,3070,3554,3496,3608,3864,3921,3917,4053,3414,3992,4840,4896,4683,4397,4250,4405,3886,4583,4210,3908,3908,3908
"TUR",792,"TURKEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.070000,32.710000,29.070000,50.830000,54.460000,58.150000,83.590000,65.420000,69.050000,105.400000,130.900000,141.700000,130.900000,134.600000,105.400000,83.590000,141.700000,141.700000,159.900000,174.400000,170.800000,185.300000,196.300000,196.200000,225.300000,261.700000,349,407.100000,479.700000,625.100000,748.800000,857.500000,1007,1003,1148,1334,1454,1646,1912,2100,2337,2864,3151,3703,4107,4332,4294,5103,5850,6507,7167,6389,5926,6873,7156,6119,7028,7793,8798,9593,9821,10220,10440,12020,13270,13050,13490,14130,14660,15100,15290,14590,15180,15090,15510,16020,17210,19120,20840,22780,24850,27040,29980,31450,31370,33910,34500,34440,37530,39470,39410,32350,40810,44490,40010,38270,38810
"TKM",795,"TURKMENISTAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.120000,12.510000,16.190000,17.330000,18.270000,14.330000,18.690000,23.740000,31.100000,29,30.290000,30.290000,30.880000,30.920000,,,,9.654000,18.230000,25.800000,35.530000,43.100000,56.690000,66.970000,76.290000,86.470000,103,122.100000,135.200000,157.400000,181.600000,211.800000,248.900000,278.400000,314.200000,334.900000,356.900000,398.400000,440.800000,467.600000,483.500000,496.800000,527.600000,558.300000,583.200000,615.100000,649.800000,692,690.800000,692.800000,678.700000,644.600000,642.100000,644.700000,618.900000,632.900000,634.200000,628.500000,639.500000,640.100000,639.600000,633.500000,607.900000,571.800000,447.200000,446.700000,284,177.100000,182.500000,181.900000,181.700000,181.500000,181.300000,180.600000,179.800000,179,217.800000,256.300000,359.400000,362.200000,391.500000,419.900000,438.900000,737.600000,893.800000,1013,1107,1259,1336,1374,1030,915.900000,725.100000,763.200000,801.400000,801.400000,801.400000
"TCA",796,"TURKS AND CAICOS ISLANDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUV",798,"TUVALU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGA",800,"UGANDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.900000,21.810000,25.440000,29.070000,43.610000,50.880000,39.980000,36.340000,32.710000,29.070000,25.440000,36.340000,65.420000,58.150000,69.050000,76.320000,87.220000,94.490000,100.400000,81.330000,66.250000,72.190000,44.050000,40.070000,36.190000,35.650000,22.340000,3.143000,3.093000,6.089000,8.985000,8.838000,8.690000,5.695000,2.798000,5.499000,5.400000,9.735000,17.690000,17.360000,17.020000,12.020000,27.800000,80.110000,90.990000,98.570000,104.200000,107.800000,123.700000,141.800000,138.700000,149.200000,164,163,145.200000,185.500000,200.500000,323.300000,394.600000,428.300000,358,392.700000,348.600000,373,375.500000,382.400000,459.400000,559,688.700000,658,658,658
"UKR",804,"UKRAINE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.700000,191.800000,265.500000,284.800000,287.600000,220.900000,284.800000,357.600000,465,435.100000,454.600000,454.300000,462.800000,463,,,,144.100000,271.900000,384.500000,529.100000,641.300000,842.800000,995,1133,1283,1527,1809,2001,2327,2684,3127,3672,4105,4629,4930,5249,5855,6474,6863,7090,7280,7726,8076,8331,8678,9055,9522,9616,9754,9668,9291,9367,9446,9109,9358,9422,9382,9612,9689,9749,9725,9401,8918,8679,6398,4991,3408,2161,2415,2788,2535,2261,2475,2817,3612,4264,4785,5484,6164,6294,2590,2882,3901,3281,3397,3299,3278,3627,3557,3716,3961,4065,4339,2926,2926,2926
"ARE",784,"UNITED ARAB EMIRATES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.930000,97.750000,610.600000,623.900000,842.100000,840.500000,1083,1005,1946,2038,1327,1498,1584,1630,1565,1661,1811,1899,2365,2789,2817,2456,3293,3282,2822,2789,3163,3572,3970,4358,5607,6772,9182,7905,7460,6603,6144,6321,8280,8280,6826,7028,6947,6503,6018,6058,6139,6139,6139
"GBR",826,"UNITED KINGDOM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173,2355,2526,2958,2137,2210,2609,2991,3311,3609,3903,,,3587,3645,3500,2290,2035,3304,3496,4278,4630,4899,5135,5593,5633,6007,6287,6411,6007,5858,6320,6673,7105,7043,6949,8384,8384,8290,8686,8835,8610,8432,8749,8922,9884,8798,8356,7809,7650,7881,7992,7334,6305,6423,6639,6680,6612,6650,7096,8188,8358,7295,5994,5456,5525,6368,6285,6416,6710,6838,6531,6332,5844,5988,5868,5977,5941,5893,6117,5205,3721,3792,4097,3724,4029,4215,4393,4553,4410,4364,4448,3900,4215,4045,3615,3615
"TZA",834,"UNITED REPUBLIC OF TANZANIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.370000,72.690000,76.150000,83.590000,83.590000,87.220000,116.300000,156.300000,145.400000,131,118.600000,124.300000,108.700000,131.900000,140.900000,179.600000,180.700000,188.400000,163.200000,132.200000,130.500000,128.800000,80.610000,223.300000,221.700000,221.300000,221,220.700000,128.500000,242.800000,295.300000,252.200000,315.500000,337.300000,336.800000,362.400000,411.500000,473.900000,509.700000,541.300000,537.800000,631.100000,675.400000,747.500000,891.500000,921.400000,986.900000,913.200000,1088,1215,1577,1627,1728,2524,2517,2531,2944,2944,2944
"USA",840,"UNITED STATES OF AMERICA",0.172300,0.207800,0.270200,0.348300,0.332500,0.345000,0.374100,0.556400,0.540600,0.581900,0.665000,0.683600,0.728100,0.665200,0.695200,0.725800,0.790900,0.913600,1.007000,1.290000,1.395000,1.666000,2.158000,2.548000,2.749000,3.512000,4.497000,4.630000,4.713000,5.951000,6.954000,7.117000,7.460000,8.322000,7.972000,7.762000,8.268000,8.369000,6.405000,7.282000,8.930000,8.819000,10.270000,12.310000,13.380000,14210,14510,15070,15420,15000,14290,10810,6656,5587,6900,6684,9950,10370,9239,10790,11550,14520,16090,12040,8032,9114,14650,16650,18420,18790,20120,22040,22260,23520,24130,26580,28390,27010,27760,30230,28800,28700,29880,31440,33030,33290,34570,33590,35320,35700,34920,35510,36520,36920,36810,30460,32370,33980,35620,35940,32920,31960,28440,30440,32910,31710,32850,32980,33250,33260,33480,32740,32990,34840,36310,37080,37310,38560,39460,40240,41450,41610,43160,43350,45890,46190,46850,45510,41420,29610,31450,32210,35270,36370,39440,39910,39440,40320,38970,40900,40690,41310,41880,39710,38100
"URY",858,"URUGUAY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.320000,65.420000,50.880000,50.880000,54.510000,72.690000,76.320000,87.220000,83.590000,87.220000,72.690000,65.420000,94.490000,109,134.500000,138.100000,141.700000,141.800000,149,149,149,145.400000,145.400000,130.800000,167.300000,207.200000,214.400000,207.200000,203.500000,192.600000,185.200000,167.300000,199.900000,207.200000,232.600000,207.200000,254.400000,228.800000,247.100000,225.300000,229,254.600000,268.900000,316.200000,333.300000,335.900000,334.900000,333.800000,393.600000,360.300000,320,194.900000,159,151.300000,161.300000,192.500000,205.800000,264.300000,235.700000,235,234.200000,233.500000,329.100000,278.400000,316.800000,360,400.700000,361.400000,319.600000,460.500000,450.900000,470.400000,276,274.200000,275.800000,273.200000,270.300000,460.800000,360.300000,417.100000,353.200000,335.300000,330.400000,359.100000,295.400000,325.300000,323.300000,293.400000,328.500000,358.300000,358.300000,358.300000,358.300000
"UZB",860,"UZBEKISTAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.090000,66.900000,86.550000,92.650000,97.660000,76.600000,99.910000,126.900000,166.200000,155,161.900000,161.900000,165.100000,165.300000,,,,51.610000,97.460000,137.900000,189.900000,230.400000,303.100000,358,407.800000,462.300000,550.700000,652.800000,722.800000,841.200000,970.900000,1132,1330,1488,1680,1790,1908,2130,2356,2500,2585,2656,2820,2934,3010,3118,3235,3381,3351,3335,3242,3055,3019,3005,2860,2898,2876,2823,2843,2816,2783,2726,2585,2557,2496,2372,2103,1546,1434,1503,1593,1499,1483,1683,1694,1794,2134,2268,2350,2556,2829,2907,2926,2794,2793,2971,3106,3101,3167,3613,3815,4011,3848,4483,3405,3405,3405
"VUT",548,"VANUATU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VEN",862,"VENEZUELA",,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.900000,18.170000,21.810000,18.180000,43.610000,43.610000,58.150000,61.760000,54.510000,58.150000,58.140000,61.780000,72.670000,105.400000,141.800000,247.100000,305.300000,414.300000,487,599.600000,632.400000,715.900000,865,799.500000,926.800000,734.100000,748.700000,759.600000,781.400000,915.900000,1043,1043,1112,1207,1058,1308,1385,1475,1686,1726,1730,1743,1542,1678,1942,2358,2365,2628,2141,2297,2536,2745,2908,2941,2132,2465,2978,3085,3195,3224,3560,3495,3755,3769,3893,3926,3947,3156,3450,2226,2565,4893,3525,3506,3467,3076,3344,3419,3490,3161,3269,2305,2154,800.200000,597.200000,557.400000,995.300000,1035,1035,1035
"VNM",704,"VIET NAM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.950000,90.860000,83.590000,76.320000,83.590000,54.510000,58.150000,54.510000,72.690000,116.300000,130.800000,152.600000,138.100000,149,87.220000,61.780000,0,3.634000,18.170000,18.270000,47.250000,76.320000,72.870000,105.400000,112.700000,145.400000,127.200000,149,98.130000,79.850000,149,189,199.900000,225.300000,229,243.500000,356.200000,468.800000,436.200000,461.600000,316.200000,367.100000,388.900000,376.200000,244.800000,372.500000,338.600000,336.900000,356.500000,403.900000,401.900000,344.300000,301,254.800000,373.300000,429.400000,505.200000,593.700000,696.500000,756,883.500000,895.300000,1117,1334,1769,1847,2056,2536,2850,3451,4168,4464,5628,6574,8274,9366,10300,11980,12260,14060,15360,19240,23770,28220,28120,30320,32690,34300,36820,42740,49640,56540,60070,62070,55980,52350,52350
"WLF",876,"WALLIS AND FUTUNA ISLANDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YEM",887,"YEMEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.269000,29.070000,29.070000,29.020000,28.960000,32.520000,43.270000,39.590000,39.510000,114.700000,415,674.900000,677.100000,562,365.600000,311.800000,335.900000,397.400000,406.500000,381.200000,379.800000,378.400000,512.700000,482.700000,577.700000,559.700000,675.100000,647.600000,682.600000,705.400000,688.100000,682.200000,675.500000,634,731.400000,885.700000,881.300000,772.500000,1156,1130,1329,1288,1022,565.400000,775.500000,759.300000,767.400000,686.600000,727,787.600000,787.600000,787.600000
"ZMB",894,"ZAMBIA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.050000,28.030000,41.470000,53.850000,66.130000,81.960000,97.360000,113.400000,135.400000,100.400000,102.200000,75.670000,69.900000,67.660000,76.320000,109,109,148.900000,167,163.500000,87.220000,232.400000,239.900000,203.400000,218.100000,221.700000,186.800000,191.800000,59.690000,93.790000,75.440000,67.760000,70.280000,69.420000,107.700000,138.600000,143.200000,160,170.700000,159.100000,179.400000,150.400000,142,143,114.300000,127.100000,141.600000,156,142.300000,121.500000,153.600000,86.580000,92.250000,139.800000,155.200000,172.400000,215.900000,209.100000,215.400000,338.900000,434.600000,459,611.800000,704.500000,736.200000,697.500000,775,856.400000,1066,961,1084,1059,880.400000,880.400000,880.400000
"ZWE",716,"ZIMBABWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.710000,32.710000,36.340000,36.340000,39.980000,43.530000,49.740000,73.430000,94.930000,116.400000,144.600000,169.800000,197.600000,230,173.600000,175.200000,127.400000,116.300000,111.800000,123.700000,123.500000,123.600000,0,167.200000,189,236.200000,276.100000,308.900000,334.400000,374.300000,330.700000,262.300000,238,196.500000,187.400000,219.500000,271,261.100000,261.200000,287.400000,306.300000,324.600000,345.700000,325.600000,299.800000,287.400000,354.600000,368.400000,408.700000,436.600000,394.400000,406.800000,446.800000,446.100000,404.900000,404.300000,322.200000,240.700000,159.800000,198.900000,237.800000,274.800000,154.900000,153.900000,269.600000,308.500000,382.500000,565.900000,463.200000,496,585.100000,461.100000,468.900000,558,472.700000,496,542.500000,387.500000,387.500000,387.500000
