Annual Net emissions/removals in kt
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Last Inventory Year (2018)
European Union (KP),1.B.2.b  Natural Gas,3381.5138938044465,3381.5138938044465,3685.444633321267,3709.7429625465816,4014.2989098172193,4085.398339490854,4998.472962886224,5239.5331935799495,3703.8996300907065,3451.8879281214463,3317.2867838091715,3216.6387365082196,3254.385510183371,3337.0100675984445,3614.7488048325504,3290.4556570603913,3223.3573306846956,3204.0039642637803,2929.72455667394,2621.6295896157058,2598.16381831027,2265.47012399476,2239.391966752987,2218.83917175478,2262.1359023724212,1955.8011654783543,1544.7057003202035,1477.742475884682,1380.174418115482,1308.5080386960851
European Union (KP),1.B.2.b.i  Exploration,632.1593925874081,632.1593925874081,615.674572327395,659.14380031368,704.9788798199661,746.2637782302501,282.847695207452,293.286556453939,294.40509554946703,302.355542998,106.2012905410001,65.120767722,58.496849104,98.87468731,104.0668043280001,105.0189150140001,78.1389259440001,66.7442410609188,63.3476043547884,56.591747976,88.70610788,74.83992221599999,56.33326566,121.025265482,118.746125246,147.2651993,69.308843434,148.574789708,148.73168210512,141.856040378379
European Union (KP),1.B.2.b.ii  Production,467.98605103528456,467.98605103528456,507.453350801899,525.6801648319628,721.8559406288211,660.4995965731789,785.2134031968675,764.9730732845971,705.2610028737291,656.7007778192267,675.673316252854,710.6642400245082,781.7545065737198,792.2453602214423,747.4835917503714,793.7595581230624,776.1762045256504,796.9946165298662,760.7686517174074,668.3043314588567,625.7060698674842,585.4512367258884,608.3604625389164,527.6420107365498,518.3087825263042,492.0956738462907,286.96085631418276,245.66324761360437,307.52753966050574,274.8413207609675
European Union (KP),1.B.2.b.iii  Processing,2248.943146981543,2248.943146981543,2530.3523938586536,2493.5116820760672,2557.143506904765,2649.392608409569,3902.264332153782,4153.421918381909,2677.3961801486216,2466.7651646761365,2510.171985061169,2416.9703397688663,2390.330534372841,2422.0951638343226,2739.7791644245744,2367.034390366065,2345.684110009776,2315.273067800504,2082.4482998820185,1874.1372763497316,1862.1979334607365,1584.8540473125665,1557.5743659271154,1552.2053699389162,1607.3186313616268,1299.0617823140203,1172.3051841483668,1067.4406581243154,907.2414747800198,875.3768563064064
European Union (KP),1.B.2.b.iv  Transmission and Storage,1.93938364253484,1.93938364253484,1.97736319993892,1.97948216080005,1.97770241267442,1.98297371447061,2.02077134262783,2.05443053304372,2.13417413467034,2.12189731288206,2.18093940528457,2.42813542680045,2.4313836512981,2.59218459837352,2.4711154094036,2.65971628315082,2.56124682341357,4.64990672444262,2.84654218251837,2.97450849872245,2.87643018212824,2.99107950724002,2.82279869886696,2.76617192373196,2.76160073543196,3.00292562381412,2.51698324650284,2.5014181542799,2.49570087282776,2.43682924012218
European Union (KP),1.B.2.b.v  Distribution,30.27044009433301,30.27044009433301,29.76836882572887,29.20726176417349,28.10641683889882,27.01705677192783,25.86979153658332,25.53231697911844,24.4530704941225,23.69564341320853,22.81068436298771,21.20463645758521,21.11855075611519,20.95123668962525,20.70089920787686,21.73341315455683,20.542380812963,20.0878603785346,20.07240364954957,19.38037914938687,18.44494076418261,17.10524637081709,14.0733394937458,14.97409421739868,14.76976838681284,14.12798661415694,13.36463376365373,13.29886647171816,13.9115811267232,13.74383535723508
European Union (KP),1.B.2.b.vi  Other,0.21547946334306,0.21547946334306,0.21858430765123,0.22057139989802,0.23646321209339,0.24232579145771,0.25696944891133,0.26489794734262,0.25010689009601,0.24890190199251,0.24856818587613,0.25061710845965,0.25368572539682,0.25143494468085,0.24722971232382,0.24966411955587,0.25446256889282,0.25427176951404,0.24105488765739,0.2413461830081,0.23233615573857,0.22859186224778,0.22773443434242,0.22625945618351,0.23099411624562,0.24759778007229,0.24919941349742,0.26349581276421,0.2664395702856,0.25315665297493
European Union (KP),1.B.2.c  Venting and Flaring,8728.112597860094,8728.112597860094,8811.52423865532,9133.74051604949,9351.837233148288,9646.27361564909,9937.613514955396,10004.53661640301,10235.907237399228,9839.672364508244,9518.192585614106,8938.376384615598,9051.029409728439,8547.990329936372,7789.054540756659,7856.2150545599625,8331.851900053409,7625.634638297565,7924.12431530956,6959.636771594527,6618.610652309141,6902.771155576419,6556.194698299101,6251.9294218870045,6538.77973885143,6334.014392617777,6561.0921309054265,6617.305425795067,6852.675511352883,6831.824364074096
European Union (KP),1.B.2.c.i  Venting,1268.2065245382657,1268.2065245382657,1210.856765551227,1183.724359320253,1139.26435916182,1231.879332807095,1169.203737814582,1140.6345732804746,1084.1336404670053,1046.1035620798693,937.9425429940297,899.6525291746858,803.1187097869619,773.6793191108418,713.0049713857381,621.2160899462292,578.9848272093145,526.4410903283083,464.14456617038974,513.959852884995,448.96183009325244,514.3201412994908,481.5791908692027,460.57903453471283,423.01855083144363,394.3523799865272,379.05572106394175,344.5265202538772,341.87840476334645,369.0790424422215
European Union (KP),1.B.2.c.i.1  Oil,31.64182151354888,31.64182151354888,28.20540114295554,29.21275160740077,29.89376780987055,30.70787512334476,31.98637226304202,31.83070187466943,32.37877884482381,31.11151552221709,36.10004930040279,25.46442910071991,24.76130858070111,33.92873911731775,32.10404925488571,27.38532354916053,28.2801715517342,27.73376516973197,25.52452370812435,23.76422855964201,22.90184569291422,22.31743190359943,26.57699104956005,28.71417535397483,23.26858088194149,23.14242550552306,29.88110227049767,24.40255859283318,26.51976457347363,26.22899013487899
European Union (KP),1.B.2.c.i.2  Gas,886.8428370247169,886.8428370247169,877.2355984082715,894.9131437128522,896.1006353519496,1027.29105968375,954.1430295515399,958.1766304058051,871.3974536221816,847.1762735576522,771.595698693627,768.8465310739659,697.6657322062607,673.2365799935241,623.3079221308524,559.1644663970686,512.6296556575803,470.2303251585763,416.03640246226536,465.59349432535305,415.2698274003382,448.86650939589146,449.63003981964266,429.405198180738,397.5697279495021,368.8828369810041,346.89967469344407,317.865699261044,313.6363101898728,341.85086030734254
European Union (KP),1.B.2.c.i.3  Combined,349.721866,349.721866,305.415766,259.598464,213.269956,173.880398,183.074336,150.627241,180.357408,167.815773,130.246795,105.341569,80.691669,66.514,57.593,34.6663,38.075,28.477,22.58364,24.60213,10.790157,43.1362,5.37216,2.459661,2.180242,2.3271175,2.2749441,2.2582624,1.72233,0.999192
European Union (KP),1.B.2.c.ii  Flaring,7459.906073321828,7459.906073321828,7600.667473104093,7950.016156729238,8212.572873986468,8414.394282841995,8768.409777140812,8863.902043122536,9151.773596932222,8793.568802428375,8580.250042620077,8038.723855440912,8247.910699941476,7774.311010825531,7076.049569370921,7234.998964613733,7752.867072844095,7099.1935479692565,7459.97974913917,6445.676918709532,6169.648822215889,6388.451014276928,6074.615507429899,5791.350387352292,6115.761188019987,5939.66201263125,6182.036409841485,6272.7789055411895,6510.797106589536,6462.745321631874
European Union (KP),1.B.2.c.ii.1  Oil,6074.0774270562115,6074.0774270562115,5907.567590319716,6220.905374356851,6617.558253913163,6825.310962093401,7400.70540084947,7452.123987528699,7482.6238261737035,7496.6773838157615,6734.391932355387,6065.746714455864,6450.175316112988,6238.871874079033,5694.325560039385,5697.769577385295,6430.524944556581,5744.02723743963,6138.862179474342,5334.035158368039,5137.363592267237,5251.754669967378,5170.028292545666,4838.834606623018,5023.611405743409,4805.958905378369,5317.738383527029,5360.9993521364295,5582.030937212048,5545.112457916877
European Union (KP),1.B.2.c.ii.2  Gas,574.538183665617,574.538183665617,584.0876235843765,620.1259043723866,593.3739572733045,622.2631167485948,601.3317458913434,616.8623671938362,581.7831181585192,560.808358012614,568.5500826646888,946.6903317850483,805.193354028488,650.1228741464984,528.8890965315359,612.2650554284386,610.8350130875135,610.3871029296267,600.6439800648282,591.898750141493,632.6861375386517,651.4611032695501,533.7493093842328,609.050335889274,713.8036821365777,774.1720274128803,489.0965925944553,529.09396172476,554.0508458654884,540.8314154469967
European Union (KP),1.B.2.c.ii.3  Combined,811.2904626,811.2904626,1109.0122592,1108.984878,1001.6406628,966.820204,766.3726303999999,794.9156884,1087.3666526,736.0830606,1277.3080276,1026.2868092,992.5420298,885.3162626,852.8349128,924.9643318,711.5071152,744.7792076,720.4735896,519.7430102,399.59909241,485.23524104,370.8379055,343.46544484000003,378.34610014,359.53107984,375.20143372,382.68559168,374.715323512,376.801448268
European Union (KP),1.B.2.d  Other,743.6876023229439,743.6876023229439,755.7489527565883,778.7456497778754,695.5943915115197,623.2671894598061,624.3449836311657,626.9804180342389,642.0179213290256,687.0215159538847,697.8855289090255,743.593386310168,748.8889315325976,747.7963909459525,744.4348061264512,741.7272220493796,1858.7249811714348,1778.3104932148262,1725.5138854939337,1815.8214402840779,1866.3294820051433,1784.343381511038,2314.5297081531394,2273.065439139484,2294.8679397463516,2241.2009044189417,2427.761646824291,2454.4714478033457,2273.88130216677,2225.4118279532836
European Union (KP),1.C  CO₂ Transport and Storage,"NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA"
European Union (KP),1.C.1  Transport of CO₂,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
European Union (KP),1.C.1.a  Pipelines,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
European Union (KP),1.C.1.b  Ships,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
European Union (KP),1.C.1.c  Other,"NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO","NA,NO"
European Union (KP),1.C.2  Injection and Storage,"NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA","NO,IE,NA"
European Union (KP),1.C.2.a  Injection,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO"
European Union (KP),1.C.2.b  Storage,"IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO","IE,NA,NO"
European Union (KP),1.C.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
European Union (KP),Total Amount Captured for Storage,NO,NO,NO,NO,0.8578722022,20.0652394676,54.1505994713,73.5439636313,106.0811083486,127.6765350348,156.4721961189,181.767334086,177.1477516381,176.3373680048,188.9051298101,208.0628099618,186.7316483671,211.8280378793,233.9854126303,213.1975114691,184.9626991773,197.6171781873,179.5918739527,146.6394241124,139.8051287,142.6498303,138.2759924,133.8492926863444,127.095393673,129.596304402
European Union (KP),Total Amount of Imports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
European Union (KP),Total Amount of Exports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
European Union (KP),Total Amount of CO₂ Injected at Storage Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
European Union (KP),"Total Leakage from Transport, Injection and Storage",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
European Union (KP),International Bunkers,178272.95819243146,178272.95819243146,175608.34616780322,182542.47763037053,187189.0540735313,190385.38824243998,195114.7178693239,207118.14368070406,221387.84444564427,233798.75054072,237032.87272005956,249649.44333361674,253170.9256045088,255161.29375677445,261696.99688644538,278783.33381596574,290868.82791257696,307990.14125949674,320023.58586608106,322121.3209755378,292753.4870904573,290756.50094487297,295919.90546027274,281425.1240201725,274651.0863020996,273796.9412254267,277257.0980762222,290885.8346889797,304500.6338594871,313706.60275125
European Union (KP),International Aviation,68718.26582953206,68718.26582953206,67764.60490943294,73087.9841470741,77112.28813376525,80604.65886287637,85232.9123244282,89387.9990187919,93563.91603826937,100396.077587636,108959.30462990748,114937.87857935458,113258.04240009974,110185.60259580235,114565.89613669297,122279.64258365215,130315.24914205245,135877.12403327142,140408.02443137707,140976.06551202547,130366.0966060627,130950.95181685653,134694.0157258384,132810.77184928616,134081.05977285313,136209.70371240328,140720.92317076967,147655.94546279364,159384.62925653814,165708.69188033877
European Union (KP),International Navigation,109554.6923628994,109554.6923628994,107843.74125837028,109454.49348329644,110076.76593976603,109780.7293795636,109881.80554489572,117730.14466191216,127823.9284073749,133402.672953084,128073.56809015208,134711.56475426216,139912.88320440907,144975.69116097208,147131.1007497524,156503.69123231363,160553.5787705245,172113.01722622535,179615.56143470402,181145.25546351235,162387.3904843946,159805.54912801643,161225.88973443434,148614.35217088638,140570.02652924645,137587.23751302337,136536.17490545253,143229.88922618606,145116.0046029489,147997.9108709112
European Union (KP),Multilateral Operations,0.6678,0.6678,1.14129,0.9756,0.937395,0.86202,1.330065,1.44909,1.9288716,1.7636138,1.7577732,2.4524926,1.8835398,2.4566598,1.435007,1.264412,1.5054854,1.5054854,1.7194154,1.73352021216745,1.9116965840112,1.6587229657936,1.51973363065466,1.66560998289084,1.28994051976343,1.82376122679121,1.79195708922,2.0056319387244,1.84911690193,1.8313939667
